Province,Municipality,Ward,VotingDistrict,BallotType,RegisteredVoters,TotalVotesCast,ValidVotesCast,ElectionYear
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,9.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,935.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,WARD,1721.0,990.0,927.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,10.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,WARD,1721.0,990.0,10.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,WARD,1721.0,990.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,10.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,WARD,1721.0,990.0,13.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,WARD,1721.0,990.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,WARD,1721.0,990.0,13.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400179,PR,1721.0,990.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,656.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,WARD,1530.0,715.0,657.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,7.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,WARD,1530.0,715.0,8.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,WARD,1530.0,715.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,16.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,WARD,1530.0,715.0,16.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,WARD,1530.0,715.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,WARD,1530.0,715.0,7.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400180,PR,1530.0,714.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,15.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,235.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,WARD,1164.0,575.0,237.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,266.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,WARD,1164.0,575.0,277.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,WARD,1164.0,575.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,35.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,WARD,1164.0,575.0,33.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,WARD,1164.0,575.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,WARD,1164.0,575.0,7.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400191,PR,1164.0,575.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,WARD,2132.0,,,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,13.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,WARD,2132.0,,14.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,WARD,2132.0,,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,34.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,WARD,2132.0,,50.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,WARD,2132.0,,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,WARD,2132.0,,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400528,PR,2132.0,,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,537.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,WARD,1192.0,565.0,535.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,WARD,1192.0,565.0,6.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,WARD,1192.0,565.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,9.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,WARD,1192.0,565.0,9.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,WARD,1192.0,565.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,WARD,1192.0,565.0,6.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400539,PR,1192.0,564.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,762.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,WARD,1179.0,782.0,738.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,WARD,1179.0,782.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,WARD,1179.0,782.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,7.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,WARD,1179.0,782.0,9.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,WARD,1179.0,782.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,WARD,1179.0,782.0,7.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400595,PR,1179.0,784.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,345.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,WARD,834.0,366.0,335.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,WARD,834.0,366.0,6.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,WARD,834.0,366.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,12.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,WARD,834.0,366.0,12.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,WARD,834.0,366.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,WARD,834.0,366.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400607,PR,834.0,366.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,702.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,WARD,1508.0,747.0,700.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,6.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,WARD,1508.0,747.0,7.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,WARD,1508.0,747.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,8.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,WARD,1508.0,747.0,10.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,WARD,1508.0,747.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,WARD,1508.0,747.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200001,43400618,PR,1508.0,745.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,317.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,WARD,1171.0,525.0,330.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,13.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,WARD,1171.0,525.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,175.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,WARD,1171.0,525.0,171.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,WARD,1171.0,525.0,7.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,WARD,1171.0,525.0,11.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580662,PR,1171.0,524.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,338.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,WARD,1080.0,548.0,352.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,12.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,7.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,WARD,1080.0,548.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,164.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,WARD,1080.0,548.0,168.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,WARD,1080.0,548.0,12.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,WARD,1080.0,548.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580673,PR,1080.0,548.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,69.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,WARD,699.0,143.0,72.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,WARD,699.0,143.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,58.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,WARD,699.0,143.0,57.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,WARD,699.0,143.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,WARD,699.0,143.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580763,PR,699.0,143.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,205.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,WARD,388.0,338.0,208.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,WARD,388.0,338.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,111.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,WARD,388.0,338.0,115.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,WARD,388.0,338.0,5.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,WARD,388.0,338.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580774,PR,388.0,338.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,159.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,WARD,720.0,254.0,175.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,9.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,11.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,WARD,720.0,254.0,7.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,53.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,WARD,720.0,254.0,50.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,WARD,720.0,254.0,9.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,WARD,720.0,254.0,10.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43580785,PR,720.0,254.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,108.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,WARD,911.0,406.0,115.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,4.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,7.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,WARD,911.0,406.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,272.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,WARD,911.0,406.0,275.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,3.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,WARD,911.0,406.0,8.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,WARD,911.0,406.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581315,PR,911.0,406.0,1.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581326,PR,415.0,215.0,2.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581326,PR,415.0,215.0,0.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581326,PR,415.0,215.0,50.0,2000
KwaZulu-Natal,Durban - Durban Metro [Durban Metro],59200002,43581326,WARD,415.0,215.0,54.0,2000
